#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
AGT	NTS	9606.ENSP00000355627	9606.ENSP00000256010	0	0	0	0	0.180	0	0.300	0.248	0.530
AGT	NOX4	9606.ENSP00000355627	9606.ENSP00000263317	0	0	0	0	0	0	0	0.603	0.603
AGT	CP	9606.ENSP00000355627	9606.ENSP00000264613	0	0	0	0	0.215	0	0	0.340	0.459
AGT	SLC9A3	9606.ENSP00000355627	9606.ENSP00000264938	0	0	0	0	0.062	0	0	0.541	0.551
AGT	AMBP	9606.ENSP00000355627	9606.ENSP00000265132	0	0	0	0	0.587	0.102	0	0.280	0.710
AGT	HABP2	9606.ENSP00000355627	9606.ENSP00000277903	0	0	0	0	0.368	0.120	0	0.067	0.436
AGT	FGB	9606.ENSP00000355627	9606.ENSP00000306099	0	0	0	0	0.283	0.062	0	0.217	0.427
AGT	FGA	9606.ENSP00000355627	9606.ENSP00000306361	0	0	0	0	0.345	0.062	0	0.251	0.500
AGT	TAC1	9606.ENSP00000355627	9606.ENSP00000321106	0	0	0	0	0.065	0	0.300	0.330	0.523
AGT	FGG	9606.ENSP00000355627	9606.ENSP00000336829	0	0	0	0	0.436	0.062	0	0.242	0.565
AGT	MMP17	9606.ENSP00000355627	9606.ENSP00000353767	0	0	0	0	0.062	0.056	0	0.397	0.419
AGT	XDH	9606.ENSP00000355627	9606.ENSP00000368727	0	0	0	0	0.062	0	0	0.402	0.415
AGT	SPP1	9606.ENSP00000355627	9606.ENSP00000378517	0	0	0	0	0.142	0	0	0.372	0.438
AGT	LCN2	9606.ENSP00000355627	9606.ENSP00000362108	0	0	0	0	0.062	0	0	0.459	0.470
AGT	F5	9606.ENSP00000355627	9606.ENSP00000356771	0	0	0	0	0.090	0.113	0	0.397	0.470
AGT	MMP9	9606.ENSP00000355627	9606.ENSP00000361405	0	0	0	0	0	0.056	0	0.499	0.507
AGT	EDN2	9606.ENSP00000355627	9606.ENSP00000361668	0	0	0	0	0	0	0.500	0.081	0.520
AGT	KLK14	9606.ENSP00000355627	9606.ENSP00000375678	0	0	0	0	0	0.120	0	0.520	0.559
AGT	SAA1	9606.ENSP00000355627	9606.ENSP00000384906	0	0	0	0	0.062	0	0.500	0.200	0.592
AGT	KLK13	9606.ENSP00000355627	9606.ENSP00000470555	0	0	0	0	0	0.120	0	0.596	0.629
AGT	TF	9606.ENSP00000355627	9606.ENSP00000385834	0	0	0	0	0.548	0	0	0.250	0.646
AGT	CPB1	9606.ENSP00000355627	9606.ENSP00000417222	0	0	0	0	0.065	0	0.900	0	0.902
AGT	ACE2	9606.ENSP00000355627	9606.ENSP00000389326	0	0	0	0	0.063	0.845	0.900	0.878	0.998
AHNAK2	TMPRSS4	9606.ENSP00000353114	9606.ENSP00000477949	0	0	0	0	0	0	0	0.400	0.400
AHNAK2	ECT2	9606.ENSP00000353114	9606.ENSP00000376457	0	0	0	0	0	0.270	0	0.294	0.462
AHNAK2	ZNF280B	9606.ENSP00000353114	9606.ENSP00000480958	0	0	0	0	0	0	0	0.558	0.558
AIM2	POPDC3	9606.ENSP00000357112	9606.ENSP00000254765	0	0	0	0	0	0	0	0.461	0.461
AIM2	MAGED4	9606.ENSP00000357112	9606.ENSP00000472118	0	0	0	0	0	0	0	0.502	0.502
AIM2	MAGED4B	9606.ENSP00000357112	9606.ENSP00000421861	0	0	0	0	0	0	0	0.503	0.503
AIM2	NLRP2	9606.ENSP00000357112	9606.ENSP00000445135	0	0	0	0	0	0	0	0.645	0.645
AK4	NME4	9606.ENSP00000378743	9606.ENSP00000219479	0	0	0	0	0.066	0	0.650	0.749	0.910
AK4	NT5E	9606.ENSP00000378743	9606.ENSP00000257770	0	0	0	0	0.062	0	0.650	0.070	0.668
AK4	NME1	9606.ENSP00000378743	9606.ENSP00000337060	0	0	0	0	0.090	0	0.650	0.196	0.721
AK4	ENTPD2	9606.ENSP00000378743	9606.ENSP00000347213	0	0	0	0	0	0	0.900	0	0.900
AK4	RRM2	9606.ENSP00000378743	9606.ENSP00000353770	0	0	0	0	0.062	0	0.900	0.042	0.902
AK4	ENTPD8	9606.ENSP00000378743	9606.ENSP00000360561	0	0	0	0	0	0	0.650	0	0.650
AK4	MAGEA3	9606.ENSP00000378743	9606.ENSP00000473093	0	0	0	0	0	0	0	0.460	0.459
AK4	GPR84	9606.ENSP00000378743	9606.ENSP00000450310	0	0	0	0	0	0	0	0.655	0.655
AK4	ENPP3	9606.ENSP00000378743	9606.ENSP00000406261	0	0	0	0	0.062	0	0.650	0	0.657
AK4	GPR35	9606.ENSP00000378743	9606.ENSP00000411788	0	0	0	0	0	0	0	0.657	0.657
AKR1B10	XYLB	9606.ENSP00000352584	9606.ENSP00000207870	0.052	0	0	0	0.095	0.057	0	0.580	0.614
AKR1B10	GCLC	9606.ENSP00000352584	9606.ENSP00000229416	0	0	0	0	0.062	0.220	0	0.462	0.572
AKR1B10	SORD	9606.ENSP00000352584	9606.ENSP00000267814	0.085	0	0	0	0.099	0	0.900	0.524	0.955
AKR1B10	CBR1	9606.ENSP00000352584	9606.ENSP00000290349	0.041	0	0	0	0.064	0.104	0.800	0.530	0.910
AKR1B10	CBR3	9606.ENSP00000352584	9606.ENSP00000290354	0.041	0	0	0	0.064	0.104	0	0.394	0.447
AKR1B10	NQO1	9606.ENSP00000352584	9606.ENSP00000319788	0.072	0	0	0	0.169	0	0	0.427	0.520
AKR1B10	HKDC1	9606.ENSP00000352584	9606.ENSP00000346643	0	0.004	0	0	0.120	0.056	0.800	0.221	0.853
AKR1B10	AKR1B15	9606.ENSP00000352584	9606.ENSP00000389289	0	0	0.449	0.982	0	0.423	0	0.660	0.434
AKR1B10	SRXN1	9606.ENSP00000352584	9606.ENSP00000371388	0	0	0	0	0.134	0	0	0.442	0.496
AKR1B10	GCLM	9606.ENSP00000352584	9606.ENSP00000359258	0	0	0	0	0.055	0	0	0.488	0.496
AKR1B10	ADH1C	9606.ENSP00000352584	9606.ENSP00000426083	0	0	0	0	0.116	0.160	0	0.411	0.525
AKR1B10	GPX2	9606.ENSP00000352584	9606.ENSP00000374265	0	0	0	0	0.207	0.056	0	0.426	0.533
AKR1B10	TXNRD1	9606.ENSP00000352584	9606.ENSP00000434516	0.048	0	0	0	0.065	0.060	0	0.518	0.543
AKR1B10	AKR7A3	9606.ENSP00000352584	9606.ENSP00000355377	0.057	0	0	0	0.086	0	0	0.515	0.546
AKR1B10	ALDH3A1	9606.ENSP00000352584	9606.ENSP00000411821	0	0	0	0	0.143	0.102	0	0.573	0.643
AKR1B10	PAH	9606.ENSP00000352584	9606.ENSP00000448059	0	0	0	0	0.064	0	0.900	0.043	0.902
AKR1B10	AKR1C3	9606.ENSP00000352584	9606.ENSP00000369927	0	0	0.449	0.933	0.102	0	0.900	0.683	0.913
AKR1B10	CYP2E1	9606.ENSP00000352584	9606.ENSP00000440689	0	0	0	0	0.062	0	0.900	0.243	0.922
AKR1B15	SORD	9606.ENSP00000389289	9606.ENSP00000267814	0.085	0	0	0	0.099	0	0	0.349	0.416
AKR1B15	AKR1B10	9606.ENSP00000389289	9606.ENSP00000352584	0	0	0.449	0.982	0	0.423	0	0.660	0.434
AKR1B15	AKR7A3	9606.ENSP00000389289	9606.ENSP00000355377	0.057	0	0	0	0.063	0	0	0.455	0.476
AKR1C1	GCLC	9606.ENSP00000370254	9606.ENSP00000229416	0	0	0	0	0.062	0.220	0	0.606	0.687
AKR1C1	SRD5A3	9606.ENSP00000370254	9606.ENSP00000264228	0	0	0	0	0	0	0.900	0.376	0.934
AKR1C1	SRD5A1	9606.ENSP00000370254	9606.ENSP00000274192	0	0	0	0	0	0	0.900	0.722	0.971
AKR1C1	SLC7A11	9606.ENSP00000370254	9606.ENSP00000280612	0	0	0	0	0	0	0	0.426	0.426
AKR1C1	CBR1	9606.ENSP00000370254	9606.ENSP00000290349	0.041	0	0	0	0.064	0.104	0	0.640	0.672
AKR1C1	CBR3	9606.ENSP00000370254	9606.ENSP00000290354	0.041	0	0	0	0.064	0.104	0	0.512	0.555
AKR1C1	UGT1A6	9606.ENSP00000370254	9606.ENSP00000303174	0	0	0	0	0.090	0	0.650	0.204	0.724
AKR1C1	UGT1A8	9606.ENSP00000370254	9606.ENSP00000304845	0	0	0	0	0.056	0	0.650	0.211	0.716
AKR1C1	UGT2B4	9606.ENSP00000370254	9606.ENSP00000305221	0	0	0	0	0.083	0	0.650	0.280	0.748
AKR1C1	NQO1	9606.ENSP00000370254	9606.ENSP00000319788	0.072	0	0	0	0.163	0	0	0.612	0.673
AKR1C1	UGT1A10	9606.ENSP00000370254	9606.ENSP00000343838	0	0	0	0	0	0	0.650	0.090	0.667
AKR1C1	UGT1A9	9606.ENSP00000370254	9606.ENSP00000346768	0	0	0	0	0	0	0.650	0.073	0.662
AKR1C1	CYP2D6	9606.ENSP00000370254	9606.ENSP00000353820	0	0	0	0	0.062	0	0.900	0.102	0.908
AKR1C1	GCLM	9606.ENSP00000370254	9606.ENSP00000359258	0	0	0	0	0.062	0	0	0.561	0.570
AKR1C1	UGT1A4	9606.ENSP00000370254	9606.ENSP00000362508	0	0	0	0	0.059	0	0.650	0.142	0.692
AKR1C1	UGT1A7	9606.ENSP00000370254	9606.ENSP00000362525	0	0	0	0	0	0	0.650	0.208	0.710
AKR1C1	AKR1C3	9606.ENSP00000370254	9606.ENSP00000369927	0	0	0.449	0.983	0.214	0.872	0.900	0.934	0.989
AKR1C1	AKR1C2	9606.ENSP00000370254	9606.ENSP00000370129	0	0	0.449	0.986	0.405	0.877	0.900	0.877	0.992
AKR1C1	SRXN1	9606.ENSP00000370254	9606.ENSP00000371388	0	0	0	0	0.072	0	0	0.462	0.480
AKR1C1	GPX2	9606.ENSP00000370254	9606.ENSP00000374265	0	0	0	0	0.114	0.056	0	0.476	0.524
AKR1C1	TXNRD1	9606.ENSP00000370254	9606.ENSP00000434516	0.048	0	0	0	0.065	0.060	0	0.601	0.622
AKR1C1	ALDH3A1	9606.ENSP00000370254	9606.ENSP00000411821	0	0	0	0	0.099	0.102	0	0.578	0.629
AKR1C1	CYP2E1	9606.ENSP00000370254	9606.ENSP00000440689	0	0	0	0	0.062	0	0.900	0.344	0.933
AKR1C2	MIF	9606.ENSP00000370129	9606.ENSP00000215754	0	0	0	0	0	0.485	0	0	0.485
AKR1C2	GCLC	9606.ENSP00000370129	9606.ENSP00000229416	0	0	0	0	0.062	0.220	0	0.456	0.567
AKR1C2	SRD5A3	9606.ENSP00000370129	9606.ENSP00000264228	0	0	0	0	0	0	0.900	0.451	0.942
AKR1C2	SRD5A1	9606.ENSP00000370129	9606.ENSP00000274192	0	0	0	0	0	0	0.900	0.687	0.967
AKR1C2	CBR1	9606.ENSP00000370129	9606.ENSP00000290349	0.041	0	0	0	0.064	0.104	0	0.575	0.613
AKR1C2	CBR3	9606.ENSP00000370129	9606.ENSP00000290354	0.041	0	0	0	0.064	0.104	0	0.471	0.517
AKR1C2	UGT1A6	9606.ENSP00000370129	9606.ENSP00000303174	0	0	0	0	0.110	0	0.650	0.167	0.717
AKR1C2	UGT1A8	9606.ENSP00000370129	9606.ENSP00000304845	0	0	0	0	0.056	0	0.650	0.154	0.696
AKR1C2	UGT2B4	9606.ENSP00000370129	9606.ENSP00000305221	0	0	0	0	0.083	0	0.650	0.200	0.721
AKR1C2	NQO1	9606.ENSP00000370129	9606.ENSP00000319788	0.072	0	0	0	0.169	0	0	0.414	0.509
AKR1C2	UGT1A10	9606.ENSP00000370129	9606.ENSP00000343838	0	0	0	0	0	0	0.650	0.041	0.650
AKR1C2	UGT1A9	9606.ENSP00000370129	9606.ENSP00000346768	0	0	0	0	0	0	0.650	0.041	0.650
AKR1C2	GCLM	9606.ENSP00000370129	9606.ENSP00000359258	0	0	0	0	0.062	0	0	0.407	0.419
AKR1C2	UGT1A4	9606.ENSP00000370129	9606.ENSP00000362508	0	0	0	0	0.079	0	0.650	0.056	0.669
AKR1C2	UGT1A7	9606.ENSP00000370129	9606.ENSP00000362525	0	0	0	0	0	0	0.650	0.090	0.667
AKR1C2	AKR1C3	9606.ENSP00000370129	9606.ENSP00000369927	0	0	0.449	0.983	0.214	0.873	0.800	0.906	0.978
AKR1C2	GPX2	9606.ENSP00000370129	9606.ENSP00000374265	0	0	0	0	0.121	0.056	0	0.340	0.405
AKR1C2	TXNRD1	9606.ENSP00000370129	9606.ENSP00000434516	0.048	0	0	0	0.065	0.060	0	0.457	0.485
AKR1C2	ALDH3A1	9606.ENSP00000370129	9606.ENSP00000411821	0	0	0	0	0.122	0.102	0	0.478	0.553
AKR1C2	AKR1C1	9606.ENSP00000370129	9606.ENSP00000370254	0	0	0.449	0.986	0.405	0.877	0.900	0.877	0.992
AKR1C3	GCLC	9606.ENSP00000369927	9606.ENSP00000229416	0	0	0	0	0.062	0.220	0	0.395	0.519
AKR1C3	SRD5A3	9606.ENSP00000369927	9606.ENSP00000264228	0	0	0	0	0	0	0.900	0.522	0.950
AKR1C3	SRD5A1	9606.ENSP00000369927	9606.ENSP00000274192	0	0	0	0	0	0	0.900	0.760	0.975
AKR1C3	CBR1	9606.ENSP00000369927	9606.ENSP00000290349	0.041	0	0	0	0.064	0.104	0.900	0.688	0.970
AKR1C3	CBR3	9606.ENSP00000369927	9606.ENSP00000290354	0.041	0	0	0	0.064	0.104	0	0.482	0.527
AKR1C3	UGT1A6	9606.ENSP00000369927	9606.ENSP00000303174	0	0	0	0	0.102	0	0.650	0.167	0.715
AKR1C3	UGT1A8	9606.ENSP00000369927	9606.ENSP00000304845	0	0	0	0	0.080	0	0.650	0.149	0.702
AKR1C3	UGT2B4	9606.ENSP00000369927	9606.ENSP00000305221	0	0	0	0	0.083	0	0.650	0.199	0.720
AKR1C3	NQO1	9606.ENSP00000369927	9606.ENSP00000319788	0.072	0	0	0	0.163	0	0	0.469	0.552
AKR1C3	PTGES	9606.ENSP00000369927	9606.ENSP00000342385	0	0	0	0	0	0	0	0.707	0.707
AKR1C3	UGT1A10	9606.ENSP00000369927	9606.ENSP00000343838	0	0	0	0	0.065	0	0.650	0.041	0.658
AKR1C3	UGT1A9	9606.ENSP00000369927	9606.ENSP00000346768	0	0	0	0	0.062	0	0.650	0.041	0.657
AKR1C3	AKR1B10	9606.ENSP00000369927	9606.ENSP00000352584	0	0	0.449	0.933	0.102	0	0.900	0.683	0.913
AKR1C3	AKR7A3	9606.ENSP00000369927	9606.ENSP00000355377	0.057	0	0	0	0.084	0	0	0.370	0.409
AKR1C3	UGT1A4	9606.ENSP00000369927	9606.ENSP00000362508	0	0	0	0	0.082	0	0.650	0.113	0.690
AKR1C3	UGT1A7	9606.ENSP00000369927	9606.ENSP00000362525	0	0	0	0	0	0	0.650	0.066	0.659
AKR1C3	GPX2	9606.ENSP00000369927	9606.ENSP00000374265	0	0	0	0	0.128	0.056	0	0.338	0.407
AKR1C3	TXNRD1	9606.ENSP00000369927	9606.ENSP00000434516	0.048	0	0	0	0.065	0.060	0	0.416	0.446
AKR1C3	ALDH3A1	9606.ENSP00000369927	9606.ENSP00000411821	0	0	0	0	0.118	0.102	0	0.416	0.497
AKR1C3	CYP2E1	9606.ENSP00000369927	9606.ENSP00000440689	0	0	0	0	0.062	0	0.900	0.203	0.918
AKR1C3	AKR1C2	9606.ENSP00000369927	9606.ENSP00000370129	0	0	0.449	0.983	0.214	0.873	0.800	0.906	0.978
AKR1C3	AKR1C1	9606.ENSP00000369927	9606.ENSP00000370254	0	0	0.449	0.983	0.214	0.872	0.900	0.934	0.989
AKR1E2	AKR7A3	9606.ENSP00000298375	9606.ENSP00000355377	0.057	0	0	0	0.063	0	0	0.412	0.435
AKR1E2	MFSD6L	9606.ENSP00000298375	9606.ENSP00000330051	0	0	0	0	0	0	0	0.459	0.459
AKR7A3	AKR1E2	9606.ENSP00000355377	9606.ENSP00000298375	0.057	0	0	0	0.063	0	0	0.412	0.435
AKR7A3	NQO1	9606.ENSP00000355377	9606.ENSP00000319788	0.086	0	0	0	0.110	0	0	0.430	0.496
AKR7A3	TAS1R3	9606.ENSP00000355377	9606.ENSP00000344411	0	0	0	0	0.065	0	0	0.405	0.420
AKR7A3	AKR1B10	9606.ENSP00000355377	9606.ENSP00000352584	0.057	0	0	0	0.086	0	0	0.515	0.546
AKR7A3	AKR1C3	9606.ENSP00000355377	9606.ENSP00000369927	0.057	0	0	0	0.084	0	0	0.370	0.409
AKR7A3	GPX2	9606.ENSP00000355377	9606.ENSP00000374265	0	0	0	0	0.109	0	0	0.383	0.428
AKR7A3	AKR1B15	9606.ENSP00000355377	9606.ENSP00000389289	0.057	0	0	0	0.063	0	0	0.455	0.476
ALDH18A1	ASNS	9606.ENSP00000360268	9606.ENSP00000175506	0	0	0	0	0.122	0	0	0.452	0.499
ALDH18A1	XYLB	9606.ENSP00000360268	9606.ENSP00000207870	0.077	0	0	0	0	0.248	0	0.330	0.494
ALDH18A1	MYBL2	9606.ENSP00000360268	9606.ENSP00000217026	0	0	0	0	0.098	0	0	0.367	0.404
ALDH18A1	SLC5A5	9606.ENSP00000360268	9606.ENSP00000222248	0.261	0	0	0	0	0	0	0.303	0.462
ALDH18A1	GAPDH	9606.ENSP00000360268	9606.ENSP00000229239	0.077	0	0	0	0.070	0	0	0.547	0.577
ALDH18A1	GCLC	9606.ENSP00000360268	9606.ENSP00000229416	0	0	0	0	0.065	0.170	0	0.392	0.487
ALDH18A1	ODC1	9606.ENSP00000360268	9606.ENSP00000234111	0.049	0	0	0	0.090	0	0	0.620	0.642
ALDH18A1	ALDH3B2	9606.ENSP00000360268	9606.ENSP00000255084	0.072	0	0	0	0.060	0	0	0.772	0.784
ALDH18A1	HAL	9606.ENSP00000360268	9606.ENSP00000261208	0	0	0	0	0	0	0	0.415	0.415
ALDH18A1	HGD	9606.ENSP00000360268	9606.ENSP00000283871	0	0	0	0	0	0	0	0.432	0.432
ALDH18A1	NMNAT2	9606.ENSP00000360268	9606.ENSP00000287713	0.361	0	0	0	0.062	0	0	0.463	0.650
ALDH18A1	KIAA1524	9606.ENSP00000360268	9606.ENSP00000295746	0	0	0	0	0.076	0	0	0.385	0.407
ALDH18A1	FEN1	9606.ENSP00000360268	9606.ENSP00000305480	0.326	0	0	0	0.117	0	0	0.255	0.518
ALDH18A1	TYMS	9606.ENSP00000360268	9606.ENSP00000315644	0.346	0	0	0	0.076	0	0	0.541	0.698
ALDH18A1	CHAF1B	9606.ENSP00000360268	9606.ENSP00000315700	0	0	0	0	0.065	0	0	0.536	0.547
ALDH18A1	ADSSL1	9606.ENSP00000360268	9606.ENSP00000333019	0.094	0	0	0	0.065	0	0	0.562	0.596
ALDH18A1	SHMT2	9606.ENSP00000360268	9606.ENSP00000333667	0.205	0	0	0	0.229	0	0	0.664	0.776
ALDH18A1	DHRS2	9606.ENSP00000360268	9606.ENSP00000344674	0.043	0	0	0	0	0	0	0.429	0.430
ALDH18A1	GPT2	9606.ENSP00000360268	9606.ENSP00000345282	0.195	0	0	0	0.052	0	0	0.359	0.468
ALDH18A1	GAD1	9606.ENSP00000360268	9606.ENSP00000350928	0.284	0	0	0	0.061	0	0.800	0.309	0.894
ALDH18A1	EXO1	9606.ENSP00000360268	9606.ENSP00000355506	0.326	0	0	0	0.107	0	0	0.255	0.512
ALDH18A1	UCK2	9606.ENSP00000360268	9606.ENSP00000356853	0	0	0	0	0.108	0	0	0.472	0.509
ALDH18A1	TKTL1	9606.ENSP00000360268	9606.ENSP00000358931	0.357	0	0	0	0.062	0	0	0.410	0.613
ALDH18A1	LGSN	9606.ENSP00000360268	9606.ENSP00000359691	0.252	0	0	0	0.065	0	0	0.561	0.666
ALDH18A1	AOC1	9606.ENSP00000360268	9606.ENSP00000411613	0	0	0	0	0	0	0	0.402	0.402
ALDH18A1	DDC	9606.ENSP00000360268	9606.ENSP00000403644	0.284	0	0	0	0	0	0	0.220	0.417
ALDH18A1	CBSL	9606.ENSP00000360268	9606.ENSP00000381231	0.169	0	0	0	0.062	0	0	0.314	0.419
ALDH18A1	MSH5	9606.ENSP00000360268	9606.ENSP00000364855	0.345	0	0	0	0	0.183	0	0	0.441
ALDH18A1	GLDC	9606.ENSP00000360268	9606.ENSP00000370737	0	0	0	0	0.062	0	0	0.430	0.442
ALDH18A1	SLC5A3	9606.ENSP00000360268	9606.ENSP00000370543	0.261	0	0	0	0	0	0	0.303	0.462
ALDH18A1	OGDHL	9606.ENSP00000360268	9606.ENSP00000363216	0.042	0	0	0	0	0	0	0.469	0.469
ALDH18A1	TMEM158	9606.ENSP00000360268	9606.ENSP00000422431	0	0	0	0	0	0	0	0.508	0.508
ALDH18A1	RFC4	9606.ENSP00000360268	9606.ENSP00000376272	0.347	0	0	0	0.092	0	0	0.248	0.515
ALDH18A1	G6PD	9606.ENSP00000360268	9606.ENSP00000377192	0	0	0	0	0.062	0	0	0.507	0.517
ALDH18A1	PFKP	9606.ENSP00000360268	9606.ENSP00000370517	0.056	0	0	0	0.085	0	0	0.505	0.535
ALDH18A1	RECQL4	9606.ENSP00000360268	9606.ENSP00000482313	0.337	0	0	0	0.076	0.270	0	0.125	0.556
ALDH18A1	XDH	9606.ENSP00000360268	9606.ENSP00000368727	0	0	0	0	0.062	0	0	0.548	0.557
ALDH18A1	ALDH3A1	9606.ENSP00000360268	9606.ENSP00000411821	0.072	0	0	0	0.060	0	0	0.638	0.656
ALDH18A1	PAICS	9606.ENSP00000360268	9606.ENSP00000382595	0.362	0	0	0	0.129	0	0	0.445	0.664
ALDH18A1	CPS1	9606.ENSP00000360268	9606.ENSP00000402608	0.266	0	0	0	0.088	0.143	0	0.564	0.716
ALDH18A1	PC	9606.ENSP00000360268	9606.ENSP00000377532	0.220	0	0	0	0.131	0	0	0.635	0.731
ALDH18A1	TXNRD1	9606.ENSP00000360268	9606.ENSP00000434516	0.303	0	0	0	0.078	0	0	0.643	0.751
ALDH18A1	MTHFD2	9606.ENSP00000360268	9606.ENSP00000377617	0.370	0	0	0	0.142	0.060	0	0.652	0.799
ALDH18A1	PSAT1	9606.ENSP00000360268	9606.ENSP00000365773	0.346	0	0	0	0.261	0	0	0.736	0.861
ALDH18A1	PYCR1	9606.ENSP00000360268	9606.ENSP00000384949	0.347	0	0.297	0	0.351	0.368	0	0.941	0.987
ALDH3A1	GAPDH	9606.ENSP00000411821	9606.ENSP00000229239	0.052	0	0	0	0.062	0.108	0	0.376	0.439
ALDH3A1	ALDH3B2	9606.ENSP00000411821	9606.ENSP00000255084	0	0	0.449	0.948	0.059	0	0.800	0.876	0.816
ALDH3A1	EPCAM	9606.ENSP00000411821	9606.ENSP00000263735	0	0	0	0	0	0	0	0.575	0.575
ALDH3A1	EGF	9606.ENSP00000411821	9606.ENSP00000265171	0	0	0	0	0	0	0	0.405	0.405
ALDH3A1	CBR1	9606.ENSP00000411821	9606.ENSP00000290349	0	0	0	0	0.065	0.105	0	0.342	0.402
ALDH3A1	UGT1A6	9606.ENSP00000411821	9606.ENSP00000303174	0	0	0	0	0.139	0	0	0.493	0.545
ALDH3A1	UGT1A8	9606.ENSP00000411821	9606.ENSP00000304845	0	0	0	0	0.078	0	0	0.423	0.446
ALDH3A1	NQO1	9606.ENSP00000411821	9606.ENSP00000319788	0	0	0	0	0.076	0	0	0.595	0.610
ALDH3A1	SOX2	9606.ENSP00000411821	9606.ENSP00000323588	0	0	0	0	0.045	0.110	0	0.516	0.553
ALDH3A1	CHST6	9606.ENSP00000411821	9606.ENSP00000328983	0	0	0	0	0	0	0	0.425	0.424
ALDH3A1	GAD1	9606.ENSP00000411821	9606.ENSP00000350928	0	0	0	0	0.066	0.057	0.900	0.084	0.908
ALDH3A1	AKR1B10	9606.ENSP00000411821	9606.ENSP00000352584	0	0	0	0	0.143	0.102	0	0.573	0.643
ALDH3A1	ALDH18A1	9606.ENSP00000411821	9606.ENSP00000360268	0.072	0	0	0	0.060	0	0	0.638	0.656
ALDH3A1	AKR1C3	9606.ENSP00000411821	9606.ENSP00000369927	0	0	0	0	0.118	0.102	0	0.416	0.497
ALDH3A1	AKR1C2	9606.ENSP00000411821	9606.ENSP00000370129	0	0	0	0	0.122	0.102	0	0.478	0.553
ALDH3A1	AKR1C1	9606.ENSP00000411821	9606.ENSP00000370254	0	0	0	0	0.099	0.102	0	0.578	0.629
ALDH3A1	GPX2	9606.ENSP00000411821	9606.ENSP00000374265	0.045	0	0	0	0.095	0.056	0	0.492	0.531
ALDH3A1	TXNRD1	9606.ENSP00000411821	9606.ENSP00000434516	0.055	0	0	0	0.062	0.056	0	0.440	0.469
ALDH3A1	IGLL5	9606.ENSP00000411821	9606.ENSP00000431254	0	0	0	0	0	0.484	0	0	0.483
ALDH3A1	PROM1	9606.ENSP00000411821	9606.ENSP00000426809	0	0	0	0	0	0	0	0.685	0.685
ALDH3A1	ADH1C	9606.ENSP00000411821	9606.ENSP00000426083	0.049	0	0	0	0.062	0	0.650	0.677	0.885
ALDH3A1	CYP2E1	9606.ENSP00000411821	9606.ENSP00000440689	0	0	0	0	0	0.061	0.900	0.540	0.953
ALDH3B2	PRSS22	9606.ENSP00000255084	9606.ENSP00000161006	0	0	0	0	0.286	0.056	0	0.235	0.439
ALDH3B2	EPCAM	9606.ENSP00000255084	9606.ENSP00000263735	0	0	0	0	0.098	0	0	0.476	0.507
ALDH3B2	SOX2	9606.ENSP00000255084	9606.ENSP00000323588	0	0	0	0	0.062	0.110	0	0.491	0.537
ALDH3B2	PROM1	9606.ENSP00000255084	9606.ENSP00000426809	0	0	0	0	0	0	0	0.642	0.642
ALDH3B2	ALDH18A1	9606.ENSP00000255084	9606.ENSP00000360268	0.072	0	0	0	0.060	0	0	0.772	0.784
ALDH3B2	ALDH3A1	9606.ENSP00000255084	9606.ENSP00000411821	0	0	0.449	0.948	0.059	0	0.800	0.876	0.816
ALDH3B2	ADH1C	9606.ENSP00000255084	9606.ENSP00000426083	0.049	0	0	0	0.062	0	0.650	0.680	0.886
ALDH3B2	GAD1	9606.ENSP00000255084	9606.ENSP00000350928	0	0	0	0	0.066	0.057	0.900	0.084	0.908
ALDH3B2	CYP2E1	9606.ENSP00000255084	9606.ENSP00000440689	0	0	0	0	0	0.061	0.900	0.577	0.956
ALS2CR11	FAM177B	9606.ENSP00000409937	9606.ENSP00000414451	0	0	0	0	0	0	0	0.562	0.562
AMACR	KRT20	9606.ENSP00000371517	9606.ENSP00000167588	0	0	0	0	0	0	0	0.469	0.469
AMACR	CHGA	9606.ENSP00000371517	9606.ENSP00000216492	0	0	0	0	0	0	0	0.460	0.459
AMACR	BAAT	9606.ENSP00000371517	9606.ENSP00000259407	0	0	0	0	0.049	0	0.900	0.454	0.943
AMACR	SPINK1	9606.ENSP00000371517	9606.ENSP00000296695	0	0	0	0	0.063	0	0	0.427	0.440
AMACR	CA9	9606.ENSP00000371517	9606.ENSP00000367608	0	0	0	0	0	0	0	0.681	0.681
AMACR	B3GAT1	9606.ENSP00000371517	9606.ENSP00000433847	0	0	0	0	0	0	0	0.458	0.457
AMACR	GOLM1	9606.ENSP00000371517	9606.ENSP00000373364	0	0	0	0	0	0	0	0.662	0.662
AMBP	BPIFB2	9606.ENSP00000265132	9606.ENSP00000170150	0	0	0	0	0.431	0	0	0.055	0.439
AMBP	CD79A	9606.ENSP00000265132	9606.ENSP00000221972	0	0	0	0	0	0.487	0	0.456	0.709
AMBP	PROC	9606.ENSP00000265132	9606.ENSP00000234071	0	0	0	0	0.344	0.143	0	0.060	0.425
AMBP	TTR	9606.ENSP00000265132	9606.ENSP00000237014	0	0	0	0	0.308	0.069	0	0.429	0.600
